Milliseconds,X,Y,Z
6323,9.868408,-1.6241302,1.4907684
6333,9.91626,-1.5499573,1.4931641
6344,9.93779,-1.5044861,1.5075226
6353,9.899506,-1.516449,1.505127
6363,9.880371,-1.5762787,1.4452972
6373,9.825333,-1.6743774,1.4118042
6383,9.851654,-1.7724762,1.3759155
6393,9.81337,-1.8777618,1.4070129
6404,9.75116,-2.0237274,1.3806915
6414,9.667404,-2.1194458,1.4716187
6423,9.574081,-2.1601257,1.4979401
6433,9.557327,-2.1864471,1.5338287
6443,9.535797,-2.2127686,1.4812012
6453,9.521439,-2.23909,1.4620514
6463,9.56691,-2.272583,1.3759155
6474,9.653046,-2.3204346,1.390274
6483,9.674576,-2.3276215,1.3160858
6493,9.638687,-2.306076,1.2490845
6506,9.581268,-2.284546,1.2131958
6513,9.4664,-2.3036957,1.1916656
6523,9.373093,-2.2677917,1.1222687
6533,9.428116,-2.306076,1.0337372
6543,9.478378,-2.3993988,0.9404144
6554,9.550156,-2.4400787,0.87820435
6563,9.5334015,-2.4831543,0.85188293
6574,9.452057,-2.5334015,0.90452576
6583,9.291733,-2.5956116,1.0002441
6593,9.124237,-2.6123657,1.0815887
6604,8.999802,-2.617157,1.1916656
6613,8.947159,-2.6147614,1.258667
6624,8.858627,-2.6315002,1.3136902
6633,8.882553,-2.684143,1.4309387
6643,8.82753,-2.69133,1.5218658
6653,8.837097,-2.7439728,1.612793
6663,8.803589,-2.8037872,1.6606598
6673,8.87059,-2.822937,1.636734
6684,8.935196,-2.8013916,1.6941528
6693,8.880173,-2.885147,1.6773987
6703,8.844269,-2.9210358,1.6893768
6713,8.858627,-2.8659973,1.7085114
6724,8.825134,-2.8731842,1.7300415
6733,8.822739,-2.8612213,1.7922668
