Milliseconds,X,Y,Z
6271,6.8941193,1.2951202,2.5938568
6282,6.9922333,1.0558319,2.3497925
6291,7.107086,0.8763733,1.9310455
6301,7.1334076,0.9074707,1.3974457
6311,7.377472,0.9649048,0.90452576
6321,7.600006,1.0606232,0.5743103
6332,7.7100677,1.2616119,0.3374176
6341,7.698105,1.3716888,0.19624329
6351,7.7196503,1.5679016,0.03593445
6361,7.4707947,1.7473602,-0.074142456
6371,7.2602234,1.943573,-0.23446655
6381,6.999405,2.1134644,-0.36128235
6392,6.822342,2.2833557,-0.5048523
6401,6.6237335,2.333603,-0.54074097
6411,6.4586334,2.3288116,-0.6460266
6421,6.2217407,2.3096771,-0.68670654
6431,5.860428,2.4340973,-0.66038513
6441,5.602005,2.5465546,-0.5479126
6451,5.3651123,2.682953,-0.3182068
6461,5.101898,2.8049927,-0.15550232
6471,4.747757,2.7810516,-0.002349854
6482,4.570694,2.5704956,0.021575928
6491,4.4319153,2.2091675,0.002426148
6501,4.3433685,2.0321045,-0.047821045
6511,4.2907257,1.9674988,-0.047821045
6521,4.467804,1.9100647,-0.035858154
6531,5.2717896,1.4865417,-0.20574951
6541,6.6931305,0.8452606,-0.28948975
6552,8.15036,0.23031616,-0.4282837
6561,9.736801,-0.38224792,-0.5622711
6571,11.280167,-1.372879,-0.6340637
6581,12.842682,-2.3515472,-0.57185364
6592,14.89093,-3.0526428,-0.672348
6601,16.862625,-3.1363983,-0.85180664
6611,18.374893,-2.8492584,-0.7680664
6621,18.767303,-1.3872375,-0.39717102
6631,17.960922,1.3477631,0.5575714
6641,16.53241,3.953537,1.5840912
6652,13.929016,5.5136566,2.479004
6661,11.983658,5.281555,2.598648
6671,8.621735,3.953537,2.4024353
6681,6.461029,2.7284088,1.8305511
6692,5.080368,1.8957062,1.2993469
6701,4.171097,1.393219,0.8949585
6711,3.1972046,1.1252289,0.56474304
6721,2.4099731,1.0127563,0.007217407
6731,2.0821533,1.2352905,-0.8374481
6742,1.8955231,1.7066803,-1.9453278
6751,1.8811646,2.0297089,-2.5411377
6761,2.421936,2.4053802,-3.2398376
6771,3.2666016,2.77388,-3.4193115
6781,4.238083,3.1663055,-3.0436401
6791,5.491928,3.460617,-2.3353577
6801,7.119049,3.2931213,-1.4595795
6812,9.801407,2.48674,-0.27035522
6821,11.990829,1.4985046,0.1412201
6831,16.427124,-0.31047058,0.7609558
6841,20.748566,-1.368103,1.5027313
6851,24.77568,-1.3704834,2.2133942
6861,27.020157,-0.27696228,2.7158966
6871,26.747375,1.4291077,2.9623566
6881,24.579483,3.6185455,3.371521
